Date,P,Temp,E,Q
2/16/1998,21.15,-0.5361,0.167,40.65479167
2/17/1998,35.5,-0.5583,0.192,60.40666667
2/18/1998,31.29,-1.4,0.217,60.40666667
2/19/1998,2.64,-5.00555,0.242,55.25354167
2/20/1998,0.3,-7.14165,0.269,49.53020833
2/21/1998,18.58,-3.44165,0.295,47.23875
2/22/1998,36.2,-1.3889,0.323,49.81354167
2/23/1998,41.36,0.0917,0.35,77.30041667
2/24/1998,6.46,5.0889,0.379,180.0795833
2/25/1998,1.4,4.45,0.407,198.6875
2/26/1998,6.43,4.45555,0.437,202.9835417
2/27/1998,0,1.56945,0.466,199.26125
2/28/1998,0.14,2.35835,0.497,175.4966667
3/1/1998,0.05,2.9083,0.527,160.6110417
3/2/1998,0,3.4361,0.558,160.0372917
3/3/1998,0,2.2944,0.59,159.4670833
3/4/1998,0.04,3.2333,0.622,153.4533333
3/5/1998,0.6,3.0972,0.655,150.3047917
3/6/1998,1.43,3.80835,0.687,145.1516667
3/7/1998,11.7,3.5361,0.721,177.50125
3/8/1998,16.19,1.76945,0.754,235.333125
3/9/1998,10.12,1.81115,0.789,224.1697917
3/10/1998,0.68,1.59725,0.823,201.5527083
3/11/1998,12.99,1.81665,0.858,189.5252083
3/12/1998,4.93,0.96665,0.893,175.2133333
3/13/1998,2.28,0.93885,0.929,158.3195833
3/14/1998,4.76,0.33885,0.965,145.4385417
3/15/1998,0.54,-0.12775,1.001,131.41
3/16/1998,1.9,0.43335,1.037,122.2477083
3/17/1998,5.45,1.01665,1.074,115.09
3/18/1998,2.51,0.7361,1.111,107.0752083
3/19/1998,1.29,2.5028,1.149,101.6352083
3/20/1998,0.01,4.0111,1.187,98.19979167
3/21/1998,2.66,3.2111,1.225,100.204375
3/22/1998,1.64,1.9778,1.263,98.48666667
3/23/1998,0.22,1.2389,1.301,94.764375
3/24/1998,15.51,1.63335,1.34,104.21
3/25/1998,0.05,1.5361,1.379,102.4922917
3/26/1998,0.07,4.85835,1.418,98.48666667
3/27/1998,0,7.26665,1.457,102.7791667
3/28/1998,0,7.6222,1.497,120.816875
3/29/1998,0.34,8.625,1.536,150.3047917
3/30/1998,9.99,5.30555,1.576,186.3766667
3/31/1998,0.25,1.9361,1.616,196.6829167
4/1/1998,3.35,1.84725,1.656,179.7927083
4/2/1998,4.93,0.9861,1.697,164.6202083
4/3/1998,0,2.0583,1.737,148.5870833
4/4/1998,0,3.71945,1.778,141.71625
4/5/1998,0,4.83335,1.818,137.7070833
4/6/1998,0,5.27775,1.859,138.8510417
4/7/1998,0,6.88055,1.899,145.4385417
4/8/1998,1.31,7.3,1.94,163.189375
4/9/1998,0,6.40555,1.981,180.6533333
4/10/1998,0.42,5.20555,2.022,186.9504167
4/11/1998,0.32,1.7139,2.063,179.7927083
4/12/1998,12.91,0.6889,2.104,170.3435417
4/13/1998,3.49,-1.4139,2.144,158.0327083
4/14/1998,1.48,1.14445,2.185,144.0041667
4/15/1998,2.09,3.8889,2.226,137.4202083
4/16/1998,7.85,4.2833,2.267,145.1516667
4/17/1998,2.91,3.0917,2.307,136.85
4/18/1998,0.47,2.4167,2.348,128.2614583
4/19/1998,0.09,2.87225,2.389,120.53
4/20/1998,1.33,8.64445,2.429,119.95625
4/21/1998,2.62,10.9861,2.469,137.4202083
4/22/1998,12.98,9.51665,2.51,200.4052083
4/23/1998,1.65,2.59165,2.55,233.0416667
4/24/1998,0.4,1.9889,2.59,200.4052083
4/25/1998,6.1,2.59725,2.63,183.801875
4/26/1998,0.27,2.85,2.669,165.1904167
4/27/1998,6.65,3.9611,2.709,154.3139583
4/28/1998,2.26,3.26945,2.748,151.44875
4/29/1998,6.74,1.48615,2.787,140.2854167
4/30/1998,0,1.66945,2.826,130.83625
5/1/1998,0,6.3528,2.865,126.54375
5/2/1998,0.6,9.8222,2.903,135.1322917
5/3/1998,15.05,9.81665,2.942,164.3333333
5/4/1998,22.34,5.1611,2.98,235.62
5/5/1998,0.29,4.25835,3.017,219.0166667
5/6/1998,2.7,2.5611,3.055,199.548125
5/7/1998,2.63,3.81115,3.092,183.801875
5/8/1998,10.03,4.77225,3.129,182.94125
5/9/1998,1.48,5.2639,3.165,185.5195833
5/10/1998,13.94,4.77775,3.201,184.9458333
5/11/1998,2.59,2.41665,3.237,180.3664583
5/12/1998,1.28,4.00555,3.273,167.195
5/13/1998,9.42,5.3639,3.308,167.76875
5/14/1998,0.65,2.49445,3.343,175.2133333
5/15/1998,0,2.3,3.377,158.3195833
5/16/1998,0,3.89725,3.411,148.8739583
5/17/1998,0.02,6.5222,3.445,148.3002083
5/18/1998,0.1,10.6639,3.478,158.3195833
5/19/1998,1.97,13.9333,3.511,209.280625
5/20/1998,2.21,12.6389,3.544,275.7010417
5/21/1998,8.93,8.70275,3.576,340.690625
5/22/1998,0.44,3.93335,3.607,309.198125
5/23/1998,0,4.48335,3.638,245.3525
5/24/1998,0.54,9.2111,3.669,225.8875
5/25/1998,0,14.13335,3.699,253.3708333
5/26/1998,0,16.6361,3.729,346.4175
5/27/1998,0.37,18.19165,3.758,460.93375
5/28/1998,0.26,18.47225,3.787,521.0535417
5/29/1998,0.79,19.27775,3.815,543.9575
5/30/1998,0,19.7889,3.843,541.0958333
5/31/1998,1.63,20.0389,3.87,506.7416667
6/1/1998,2.16,19.325,3.897,469.5222917
6/2/1998,1.14,18.53335,3.923,420.8527083
6/3/1998,3.4,18.31115,3.949,372.183125
6/4/1998,13.5,16.9417,3.974,323.5135417
6/5/1998,13.48,14.3083,3.998,349.2791667
6/6/1998,4.84,13.725,4.022,294.8827083
6/7/1998,5.41,13.15555,4.045,247.9308333
6/8/1998,1.55,11.06945,4.068,222.7354167
6/9/1998,0.03,11.95835,4.09,194.395
6/10/1998,0.02,12.9417,4.112,173.7789583
6/11/1998,0,14.69445,4.133,163.189375
6/12/1998,0.15,15.25275,4.154,156.601875
6/13/1998,0,15.21945,4.173,142.003125
6/14/1998,6.33,15.1111,4.192,129.6922917
6/15/1998,0.45,14.09725,4.211,127.4008333
6/16/1998,0.02,15.1972,4.229,115.376875
6/17/1998,0.19,16.9222,4.246,106.5014583
6/18/1998,5.96,14.21385,4.263,100.204375
6/19/1998,0.3,9.4111,4.279,93.616875
6/20/1998,0.08,9.2611,4.294,83.884375
6/21/1998,0,10.45835,4.309,76.43979167
6/22/1998,0.21,11.91945,4.323,70.42958333
6/23/1998,0,15.0361,4.337,66.13354167
6/24/1998,0.29,17.4472,4.349,62.698125
6/25/1998,0.05,17.56665,4.361,60.12333333
6/26/1998,0.02,16.11945,4.373,57.258125
6/27/1998,0.61,17.9194,4.383,54.10958333
6/28/1998,6.25,17.99445,4.394,50.96104167
6/29/1998,3,15.7139,4.403,52.391875
6/30/1998,0.72,13.6389,4.412,50.96104167
7/1/1998,0,16.0889,4.42,46.09479167
7/2/1998,1.29,18.0667,4.427,42.659375
7/3/1998,1.41,16.04165,4.433,40.65479167
7/4/1998,25.22,10.07775,4.439,45.23416667
7/5/1998,0.7,8.42775,4.445,64.70270833
7/6/1998,0,9.85555,4.449,53.24895833
7/7/1998,0.25,12.7,4.453,45.52104167
7/8/1998,2.21,13.33335,4.456,41.225
7/9/1998,2.82,13.87225,4.459,40.36791667
7/10/1998,6.32,12.24165,4.46,40.08104167
7/11/1998,4.74,12.8472,4.461,48.38270833
7/12/1998,0.02,12.21385,4.462,50.96104167
7/13/1998,0,12.0278,4.461,43.22958333
7/14/1998,0.37,12.80555,4.46,38.07645833
7/15/1998,0.45,11.6583,4.458,35.785
7/16/1998,5.46,9.6,4.456,34.64104167
7/17/1998,0.62,10.1361,4.453,36.071875
7/18/1998,0,11.725,4.449,33.49708333
7/19/1998,0,14.5083,4.444,30.631875
7/20/1998,0,15.3111,4.439,28.570625
7/21/1998,0.15,16.38335,4.433,27.25666667
7/22/1998,0.03,16.5111,4.426,26.02416667
7/23/1998,0,15.03335,4.419,25.021875
7/24/1998,0,14.65275,4.411,23.84958333
7/25/1998,0.07,14.89445,4.402,22.90395833
7/26/1998,0,13.8278,4.393,21.98666667
7/27/1998,0,13.19445,4.383,21.21458333
7/28/1998,0,13.46945,4.372,20.47083333
7/29/1998,0,13.0167,4.361,19.75541667
7/30/1998,0,11.7472,4.349,19.21
7/31/1998,0,12.60835,4.336,18.57958333
8/1/1998,0,15.0528,4.322,17.94916667
8/2/1998,0.07,16.96665,4.308,17.435625
8/3/1998,0.16,18.56665,4.294,16.776875
8/4/1998,0,17.525,4.278,16.118125
8/5/1998,0,15.97225,4.262,15.544375
8/6/1998,0,16.21115,4.245,15.11583333
8/7/1998,0.3,17.39725,4.228,14.715625
8/8/1998,0,18.0083,4.21,14.34375
8/9/1998,0.01,18.18335,4.191,13.91520833
8/10/1998,0.39,19.24165,4.172,13.54333333
8/11/1998,3.85,19.16945,4.152,13.36979167
8/12/1998,5.52,15.88615,4.132,13.28479167
8/13/1998,0.34,14.9,4.111,14.00020833
8/14/1998,0,16.5833,4.089,14.02854167
8/15/1998,0.29,17.2861,4.067,13.13958333
8/16/1998,0,16.41945,4.044,12.42416667
8/17/1998,0.04,18.00835,4.021,12.02395833
8/18/1998,0,18.07225,3.997,11.70875
8/19/1998,0,16.975,3.972,11.39354167
8/20/1998,0,16.20275,3.947,11.10666667
8/21/1998,8.85,15.20555,3.922,11.166875
8/22/1998,0.1,15.44445,3.895,12.25416667
8/23/1998,0.22,16.68055,3.869,12.59770833
8/24/1998,0,16.2111,3.841,11.48208333
8/25/1998,0,15.77775,3.814,10.82333333
8/26/1998,0.04,16.36665,3.785,10.508125
8/27/1998,0,17.54445,3.757,10.19291667
8/28/1998,0,18.68335,3.727,9.962708333
8/29/1998,8.04,17.22775,3.698,9.849375
8/30/1998,5.91,14.275,3.667,10.56479167
8/31/1998,19.93,12.6417,3.637,12.4525
9/1/1998,0.62,13.54165,3.606,14.57395833
9/2/1998,0.14,14.23615,3.574,15.51604167
9/3/1998,0,14.91945,3.542,13.34145833
9/4/1998,0,15.04725,3.509,12.080625
9/5/1998,0,13.21385,3.476,11.251875
9/6/1998,0.24,12.2139,3.443,10.53645833
9/7/1998,1.37,12.2472,3.409,10.16458333
9/8/1998,17.76,11.07775,3.375,12.22583333
9/9/1998,1.52,10.53055,3.341,16.861875
9/10/1998,0.07,11.10835,3.306,15.11583333
9/11/1998,0.38,10.0722,3.271,12.88458333
9/12/1998,4.76,6.80555,3.235,11.68041667
9/13/1998,4.83,7.53055,3.199,12.39583333
9/14/1998,8.84,8.3889,3.163,13.91520833
9/15/1998,2.22,7.6944,3.127,14.94583333
9/16/1998,5.88,7.11665,3.09,15.40270833
9/17/1998,5.68,8.3389,3.053,18.35291667
9/18/1998,8.26,7.9694,3.015,17.435625
9/19/1998,2.64,6.95275,2.977,17.94916667
9/20/1998,12.81,6.14445,2.939,24.39145833
9/21/1998,0.13,6.6528,2.901,22.47541667
9/22/1998,1.48,6.35555,2.863,18.15104167
9/23/1998,0.33,7.4444,2.824,15.85958333
9/24/1998,7.37,6.88335,2.785,16.83354167
9/25/1998,5.59,6.0833,2.746,18.55125
9/26/1998,3.42,5.8778,2.707,18.32458333
9/27/1998,0.78,4.3917,2.667,19.18166667
9/28/1998,5.18,5.33335,2.627,21.01270833
9/29/1998,4.96,4.68055,2.588,22.64541667
9/30/1998,4.48,5.96665,2.548,25.680625
10/1/1998,1.94,5.9583,2.507,26.913125
10/2/1998,0.31,5.74445,2.467,22.90395833
10/3/1998,0,3.35275,2.427,20.070625
10/4/1998,0,7.2639,2.386,18.20770833
10/5/1998,0,8.60555,2.346,17.40729167
10/6/1998,0,9.425,2.305,16.89020833
10/7/1998,0,9.46945,2.264,16.74854167
10/8/1998,0,9.3778,2.224,16.405
10/9/1998,0.21,7.70835,2.183,16.14645833
10/10/1998,8.01,6.0778,2.142,15.91625
10/11/1998,0,1.7611,2.101,15.63291667
10/12/1998,0,2.48055,2.06,15.26104167
10/13/1998,0.24,3.0167,2.02,14.74395833
10/14/1998,0,4.3,1.979,14.37208333
10/15/1998,0,5.28055,1.938,14.08520833
10/16/1998,0,5.6306,1.897,13.79833333
10/17/1998,0.22,4.91945,1.856,13.51145833
10/18/1998,0,4.3917,1.816,13.228125
10/19/1998,0,5.05555,1.775,13.05458333
10/20/1998,0,5.18335,1.735,12.91291667
10/21/1998,0,4.98615,1.694,12.85625
10/22/1998,0,4.69445,1.654,12.68270833
10/23/1998,0,4.8611,1.614,12.48083333
10/24/1998,0.15,5.03885,1.574,12.31083333
10/25/1998,0.42,6.7222,1.534,12.1975
10/26/1998,0.94,7.11665,1.495,12.02395833
10/27/1998,10.35,5.5528,1.455,14.630625
10/28/1998,0.73,5.6,1.416,19.81208333
10/29/1998,4.03,3.09725,1.377,17.32229167
10/30/1998,12.59,2.93335,1.338,21.58645833
10/31/1998,0.49,2.93055,1.299,25.28041667
11/1/1998,0.06,1.6861,1.261,21.41645833
11/2/1998,0.19,0.7278,1.222,18.57958333
11/3/1998,0.8,0.55555,1.184,17.12041667
11/4/1998,0.4,0.475,1.147,16.17479167
11/5/1998,17.14,0.98055,1.109,17.75083333
11/6/1998,16.83,-0.3528,1.072,25.19541667
11/7/1998,9.11,-2.6861,1.035,22.98895833
11/8/1998,11.36,-4.25,0.999,21.15791667
11/9/1998,7.6,-7.0528,0.963,19.581875
11/10/1998,0,-12.3139,0.927,16.08979167
11/11/1998,12.98,-10.6,0.891,15.544375
11/12/1998,1.11,-8.2,0.856,17.40729167
11/13/1998,0.35,-7.2222,0.821,17.06375
11/14/1998,14.64,-5.6889,0.787,19.63854167
11/15/1998,0.48,-2.7611,0.753,21.12958333
11/16/1998,5.44,-1.46115,0.719,20.4425
11/17/1998,13.02,-1.5,0.686,23.30416667
11/18/1998,14.2,-3.3278,0.653,21.38458333
11/19/1998,2.74,-0.5972,0.62,25.82229167
11/20/1998,10.3,0.9861,0.588,27.22833333
11/21/1998,14.36,0.91115,0.557,46.378125
11/22/1998,7.7,-2.17775,0.526,44.94729167
11/23/1998,4.78,-0.675,0.495,35.50166667
11/24/1998,6.72,2.05835,0.465,36.645625
11/25/1998,2.43,-1.8028,0.435,41.79875
11/26/1998,6.37,-3.03335,0.406,35.50166667
11/27/1998,22.29,-1.51945,0.377,36.35875
11/28/1998,3.53,-1.12225,0.349,40.08104167
11/29/1998,1.51,-1.96945,0.321,35.50166667
11/30/1998,0.28,-4.55835,0.294,31.4925
12/1/1998,0.19,-1.85835,0.267,28.02875
12/2/1998,0.04,-1.825,0.241,27.22833333
12/3/1998,0.45,-3.9861,0.215,25.93916667
12/4/1998,0.85,-5.47225,0.19,22.131875
12/5/1998,9.24,-4.62775,0.166,22.93229167
12/6/1998,3.9,-2.6111,0.142,27.85520833
12/7/1998,0.02,-3.1528,0.118,24.735
12/8/1998,0.49,-4.5694,0.096,22.98895833
12/9/1998,0.04,-8.34165,0.073,19.69875
12/10/1998,0,-9.20835,0.052,16.00479167
12/11/1998,0,-10.16115,0.031,14.630625
12/12/1998,0,-8.65835,0.01,14.885625
12/13/1998,4.4,-6.26945,0,15.459375
12/14/1998,4.41,-3.8528,0,16.74854167
12/15/1998,0,-6.5778,0,17.46395833
12/16/1998,0,-7.94165,0,18.29270833
12/17/1998,0,-9.7806,0,15.0025
12/18/1998,0,-10.99445,0,14.630625
12/19/1998,0,-10.65555,0,14.31541667
12/20/1998,0,-8.66945,0,14.885625
12/21/1998,0,-9.56385,0,15.459375
12/22/1998,1.86,-7.3,0,16.60333333
12/23/1998,1.28,-3.03055,0,17.75083333
12/24/1998,1.27,-3.49445,0,19.46854167
12/25/1998,0.92,-3.64165,0,20.984375
12/26/1998,0.73,-4.1889,0,18.60791667
12/27/1998,0,-5.8111,0,17.06375
12/28/1998,0.36,-8.40275,0,15.85958333
12/29/1998,5.21,-7.49725,0,15.459375
12/30/1998,1.24,-4.34165,0,15.60458333
12/31/1998,0.49,-7.4556,0,16.46166667
1/1/1999,5.47,-6.08885,0,16.54666667
1/2/1999,10.15,-2.96115,0,16.37666667
1/3/1999,5.02,-1.06665,0,16.34833333
1/4/1999,0,-1.56945,0,17.00708333
1/5/1999,0,-3.80555,0,16.25979167
1/6/1999,0,-4.4778,0,15.14416667
1/7/1999,0,-4.5389,0,14.34375
1/8/1999,0,-5.1722,0,14.08520833
1/9/1999,0,-9.4,0,13.398125
1/10/1999,0,-8.85275,0,13.16791667
1/11/1999,0,-7.14445,0,13.16791667
1/12/1999,0.54,-6.58885,0,13.74166667
1/13/1999,4.61,-4.2833,0,14.31541667
1/14/1999,8.21,-5.5639,0,14.885625
1/15/1999,0.5,-10.6528,0,14.885625
1/16/1999,0,-10.67225,0,14.60229167
1/17/1999,0.68,-10.78055,0,14.31541667
1/18/1999,3.15,-7.54445,0,14.31541667
1/19/1999,0.53,-6.5361,0,14.31541667
1/20/1999,0,-7.675,0,14.60229167
1/21/1999,0,-7.9361,0,14.885625
1/22/1999,0,-7.89725,0,14.77229167
1/23/1999,0,-7.30835,0,15.83125
1/24/1999,9.21,-3.0861,0,17.94916667
1/25/1999,4.46,-1.92225,0,18.38125
1/26/1999,17.46,-0.85555,0,20.92770833
1/27/1999,0.87,1.025,0,22.216875
1/28/1999,6.48,-0.15555,0,23.27583333
1/29/1999,4.45,0.5861,0,21.728125
1/30/1999,2.15,-1.2861,0,19.23833333
1/31/1999,9.24,-1.39725,0,18.38125
2/1/1999,28.61,-0.8111,0,22.015
2/2/1999,8.6,-2.93055,0,26.48104167
2/3/1999,1.98,-2.13335,0,22.47541667
2/4/1999,0.25,-2.17225,0,20.4425
2/5/1999,0.19,-1.10275,0,19.06833333
2/6/1999,0,-1.85555,0,18.78145833
2/7/1999,0,-1.9111,0,19.21
2/8/1999,0,-1.81945,0,19.21
2/9/1999,0,-1.85555,0.012,19.411875
2/10/1999,0.52,-2.2472,0.032,19.411875
2/11/1999,1.06,-1.3639,0.053,19.23833333
2/12/1999,0.35,-0.5,0.075,19.55354167
2/13/1999,12.81,-0.8639,0.097,22.131875
2/14/1999,4.18,-0.1611,0.12,26.59791667
2/15/1999,0,-1.77775,0.143,26.22604167
2/16/1999,4.37,-0.51665,0.167,25.42208333
2/17/1999,4.88,-0.225,0.192,25.42208333
2/18/1999,3.18,-2.31945,0.217,25.07854167
2/19/1999,0.81,-2.23885,0.242,23.96291667
2/20/1999,0.28,-4.13055,0.269,22.61708333
2/21/1999,3.11,-1.85835,0.295,21.50145833
2/22/1999,3.02,-2.2889,0.323,22.015
2/23/1999,0.49,-3.7889,0.35,20.6975
2/24/1999,0,-4.75,0.379,19.55354167
2/25/1999,0,-5.85555,0.407,18.55125
2/26/1999,0.08,-5.2222,0.437,17.94916667
2/27/1999,0.1,-4.19725,0.466,17.14875
2/28/1999,3.86,-2.725,0.497,17.86416667
3/1/1999,7.97,-0.63055,0.527,19.61020833
3/2/1999,2.59,1.8917,0.558,20.29729167
3/3/1999,5,2.02775,0.59,25.25208333
3/4/1999,0.64,3.875,0.622,39.22395833
3/5/1999,0.1,4.57225,0.655,44.94729167
3/6/1999,5.01,3.56945,0.687,56.11416667
3/7/1999,0,2.6528,0.721,61.84104167
3/8/1999,0.79,2.05835,0.754,58.405625
3/9/1999,6.41,1.10835,0.789,56.97125
3/10/1999,1.31,1.2611,0.823,53.24895833
3/11/1999,0.44,1.85,0.858,50.67416667
3/12/1999,1.12,2.4,0.893,49.81354167
3/13/1999,12.07,2.70275,0.929,60.98041667
3/14/1999,0.11,2.2611,0.965,70.42958333
3/15/1999,0,1.90555,1.001,66.99416667
3/16/1999,7.79,1.02775,1.037,65.55979167
3/17/1999,5.61,1.0111,1.074,62.985
3/18/1999,30.25,-0.3417,1.111,64.12895833
3/19/1999,6.07,-2.14725,1.149,59.83645833
3/20/1999,2.37,-0.9,1.187,55.82729167
3/21/1999,0.93,-1.10275,1.225,51.53125
3/22/1999,0,-1.40275,1.263,48.66958333
3/23/1999,0,-0.4861,1.301,45.80791667
3/24/1999,0.04,-0.075,1.34,43.80333333
3/25/1999,0.6,0.79165,1.379,41.79875
3/26/1999,5.95,-0.21945,1.418,41.511875
3/27/1999,4.52,-2.24445,1.457,39.79416667
3/28/1999,0.62,-5.2028,1.497,37.78958333
3/29/1999,0,-5.23055,1.536,33.21020833
3/30/1999,0,0.26665,1.576,33.78395833
3/31/1999,0,3.64445,1.616,36.645625
4/1/1999,0,4.5083,1.656,38.07645833
4/2/1999,0,5.46385,1.697,42.94270833
4/3/1999,0,7.4611,1.737,51.24791667
4/4/1999,0.02,5.45835,1.778,63.55875
4/5/1999,4.39,6.51945,1.818,68.711875
4/6/1999,2.8,7.62225,1.859,87.31979167
4/7/1999,0.05,5.025,1.899,101.0614583
4/8/1999,12.75,3.5111,1.94,105.9277083
4/9/1999,1.36,2.5222,1.981,101.0614583
4/10/1999,5.5,4.91665,2.022,93.04666667
4/11/1999,5.82,2.71115,2.063,115.376875
4/12/1999,2.57,1.125,2.104,103.923125
4/13/1999,0,2.7139,2.144,93.616875
4/14/1999,0.11,5.425,2.185,91.32895833
4/15/1999,0.45,6.75835,2.226,97.62604167
4/16/1999,0,7.6472,2.267,113.6591667
4/17/1999,2.65,7.73885,2.307,137.1333333
4/18/1999,7.91,2.9472,2.348,164.0464583
4/19/1999,0.35,1.34725,2.389,142.2864583
4/20/1999,0,2.54445,2.429,124.2522917
4/21/1999,0.21,7.3389,2.469,119.669375
4/22/1999,0.02,9.50835,2.51,136.85
4/23/1999,3.66,10.81665,2.55,176.0704167
4/24/1999,0.17,10.10835,2.59,224.453125
4/25/1999,0,9.9972,2.63,248.2177083
4/26/1999,0,10.5389,2.669,258.5239583
4/27/1999,0.43,12.775,2.709,275.4141667
4/28/1999,1.59,13.9,2.748,326.3752083
4/29/1999,2.8,14.025,2.787,412.2641667
4/30/1999,8.19,14.12775,2.826,438.0297917
5/1/1999,5.69,8.2972,2.865,443.7566667
5/2/1999,2.73,5.15,2.903,340.690625
5/3/1999,0.1,7.08335,2.942,267.1125
5/4/1999,0.13,9.41665,2.98,235.906875
5/5/1999,0,11.75555,3.017,236.7639583
5/6/1999,0,13.3194,3.055,252.7970833
5/7/1999,0.03,14.65275,3.092,275.9879167
5/8/1999,0.19,15.1917,3.129,297.744375
5/9/1999,0,15.1861,3.165,306.3329167
5/10/1999,0,14.0389,3.201,294.8827083
5/11/1999,0,12.4361,3.237,269.4039583
5/12/1999,6.49,11.62775,3.273,247.0702083
5/13/1999,0.33,10.9278,3.308,248.7879167
5/14/1999,0,12.4667,3.343,219.0166667
5/15/1999,4.13,13.0861,3.377,206.9891667
5/16/1999,5.92,11.5611,3.411,207.5629167
5/17/1999,0.63,11.1333,3.445,184.08875
5/18/1999,0.31,9.60555,3.478,160.0372917
5/19/1999,0.23,6.19445,3.511,142.2864583
5/20/1999,0.53,4.8028,3.544,125.97
5/21/1999,0.48,5.16115,3.576,113.3722917
5/22/1999,0.24,5.88335,3.607,102.7791667
5/23/1999,0.85,8.1611,3.638,95.62145833
5/24/1999,3.93,9.2472,3.669,91.89916667
5/25/1999,4.45,9.04165,3.699,95.90833333
5/26/1999,13.51,10,3.729,98.19979167
5/27/1999,4.77,9.08615,3.758,102.4922917
5/28/1999,1.23,9.3111,3.787,100.7745833
5/29/1999,0.22,9.7083,3.815,92.75979167
5/30/1999,6.14,10.075,3.843,85.31520833
5/31/1999,28.92,7.4,3.87,126.8270833
6/1/1999,3.66,5.0167,3.897,129.9791667
6/2/1999,0,5.65,3.923,104.78375
6/3/1999,0.04,9.3722,3.949,93.90375
6/4/1999,0,13.5861,3.974,88.46375
6/5/1999,0.36,16.09725,3.998,84.74145833
6/6/1999,1.23,14.91115,4.022,83.884375
6/7/1999,13.09,14.4917,4.045,81.30604167
6/8/1999,3.58,16.4361,4.068,85.88895833
6/9/1999,3.54,15.2972,4.09,85.60208333
6/10/1999,1.31,12.9167,4.112,79.305
6/11/1999,0,12.8167,4.133,69.28208333
6/12/1999,0.11,15.23055,4.154,62.985
6/13/1999,0.26,16.84165,4.173,58.68895833
6/14/1999,0.72,18.1417,4.192,55.25354167
6/15/1999,14.63,16.99725,4.211,53.53583333
6/16/1999,7.35,12.36945,4.229,63.271875
6/17/1999,8.17,10.4111,4.246,61.26729167
6/18/1999,5.18,9.3,4.263,58.405625
6/19/1999,1.39,10.65555,4.279,55.54041667
6/20/1999,1.24,13.26665,4.294,50.67416667
6/21/1999,7.23,11.86385,4.309,50.10041667
6/22/1999,0.72,8.28335,4.323,52.105
6/23/1999,0,7.9,4.337,47.525625
6/24/1999,0,10.2222,4.349,43.51645833
6/25/1999,0,13.0639,4.361,40.36791667
6/26/1999,0,15.4639,4.373,38.07645833
6/27/1999,0,16.75835,4.383,36.071875
6/28/1999,0,17.1972,4.394,34.06729167
6/29/1999,0,17.06945,4.403,32.63645833
6/30/1999,0,17.76385,4.412,30.91875
7/1/1999,0.07,18.50835,4.42,29.48791667
7/2/1999,5.97,17.7,4.427,28.63083333
7/3/1999,0.35,15.8028,4.433,28.25895833
7/4/1999,1.78,15.15,4.439,26.73958333
7/5/1999,2.17,13.39445,4.445,26.254375
7/6/1999,0.52,11.53885,4.449,26.16583333
7/7/1999,0,13.3056,4.453,25.39375
7/8/1999,0.03,14.24725,4.456,24.278125
7/9/1999,0.14,12.58055,4.459,23.045625
7/10/1999,13.23,10.8778,4.46,26.10916667
7/11/1999,0.74,10.5472,4.461,29.77479167
7/12/1999,0,12.2139,4.462,25.13520833
7/13/1999,0,14.76945,4.461,22.56041667
7/14/1999,0.06,17.1139,4.46,21.15791667
7/15/1999,0.21,17.2111,4.458,19.92541667
7/16/1999,0.84,12.97775,4.456,18.80979167
7/17/1999,7.03,10.4111,4.453,18.80979167
7/18/1999,19.78,8.63335,4.449,21.69979167
7/19/1999,1.97,9.39165,4.444,28.05708333
7/20/1999,0.88,11.975,4.439,25.36541667
7/21/1999,11.43,13.51945,4.433,22.07166667
7/22/1999,6.82,12.5472,4.426,24.88020833
7/23/1999,0.39,13.33055,4.419,24.851875
7/24/1999,0.25,15.79165,4.411,22.64541667
7/25/1999,0,16.44445,4.402,20.325625
7/26/1999,0,18.1028,4.393,18.97979167
7/27/1999,0.01,18.4722,4.383,17.75083333
7/28/1999,2.41,18.21665,4.372,17.03541667
7/29/1999,0.51,18.8111,4.361,17.09208333
7/30/1999,0.32,19.00275,4.349,16.60333333
7/31/1999,0.07,15.35,4.336,15.80291667
8/1/1999,0,11.7111,4.322,15.63291667
8/2/1999,0,11.62225,4.308,14.715625
8/3/1999,0,13.5056,4.294,14.00020833
8/4/1999,0,16.3667,4.278,13.45479167
8/5/1999,0,15.8722,4.262,12.96958333
8/6/1999,0.06,14.1722,4.245,12.4525
8/7/1999,0.08,14.575,4.228,12.25416667
8/8/1999,0,16.6,4.21,12.1975
8/9/1999,0,18.58335,4.191,11.910625
8/10/1999,0,17.94445,4.172,11.45020833
8/11/1999,0.29,13.49445,4.152,10.99333333
8/12/1999,0.21,11.24725,4.132,10.763125
8/13/1999,7.33,10.94165,4.111,10.85166667
8/14/1999,2.92,11.7,4.089,12.33916667
8/15/1999,7.01,10.59445,4.067,15.22916667
8/16/1999,1.16,10.33055,4.044,17.17708333
8/17/1999,0,9.48335,4.021,15.34604167
8/18/1999,0,10.5833,3.997,13.62833333
8/19/1999,0,12.45555,3.972,12.569375
8/20/1999,0,13.4889,3.947,11.93895833
8/21/1999,0,13.38055,3.922,11.421875
8/22/1999,0.02,14.36665,3.895,11.02166667
8/23/1999,0.89,13.7667,3.869,10.795
8/24/1999,7,12.9556,3.841,11.02166667
8/25/1999,2.4,12.275,3.814,12.2825
8/26/1999,0,11.95,3.785,12.13729167
8/27/1999,0,12.2278,3.757,11.39354167
8/28/1999,0,13.9889,3.727,10.85166667
