Date,P,Temp,E,Q
1/6/2008,3.37,-5.38335,0,73.29125
1/7/2008,7.16,-1.7,0,71.28666667
1/8/2008,7.94,-1.8361,0,75.29583333
1/9/2008,17.16,-2.225,0,75.00895833
1/10/2008,1.46,-1.7667,0,79.018125
1/11/2008,0.96,-0.4,0,75.86958333
1/12/2008,0.76,-0.98055,0,73.29125
1/13/2008,0.3,-1.1222,0,70.42958333
1/14/2008,2.83,-0.2778,0,67.564375
1/15/2008,22.03,0.2806,0,71.28666667
1/16/2008,14.74,-1.6222,0,85.60208333
1/17/2008,3.76,-8.3028,0,85.88895833
1/18/2008,5.63,-11.31945,0,76.72666667
1/19/2008,12.93,-7.06945,0,76.15291667
1/20/2008,16.32,-4.4917,0,74.72208333
1/21/2008,8.43,-3.4167,0,70.99979167
1/22/2008,2.82,-5.66945,0,66.70729167
1/23/2008,7.78,-6.80835,0,62.985
1/24/2008,11.18,-6.99445,0,61.55416667
1/25/2008,6.36,-8.30835,0,58.97583333
1/26/2008,5.02,-8.675,0,56.40104167
1/27/2008,14.47,-8.92775,0,54.39645833
1/28/2008,11.03,-10.1361,0,53.53583333
1/29/2008,3.48,-13.3889,0,51.818125
1/30/2008,0.75,-15.18885,0,45.52104167
1/31/2008,0.17,-13.94165,0,34.35416667
2/1/2008,0,-15.1667,0,31.4925
2/2/2008,0.75,-15.3611,0,31.4925
2/3/2008,0.34,-12.91665,0,34.35416667
2/4/2008,5.81,-7.6389,0,37.219375
2/5/2008,9.73,-3.79445,0,42.94270833
2/6/2008,43.2,-0.79165,0,65.84666667
2/7/2008,40.38,0.27225,0,171.7779167
2/8/2008,13.44,1.3972,0,263.3902083
2/9/2008,13.29,-1.1111,0.012,369.3179167
2/10/2008,1.61,-4.18055,0.032,340.690625
2/11/2008,1.75,-2.16115,0.053,250.7925
2/12/2008,2.29,-0.08335,0.075,201.5527083
2/13/2008,2.63,1.7528,0.097,172.921875
2/14/2008,0.23,2.1361,0.12,155.7447917
2/15/2008,0.19,1.4111,0.143,143.7208333
2/16/2008,0.13,2.07225,0.167,135.989375
2/17/2008,8.65,0.43055,0.192,133.9847917
2/18/2008,12.44,0.98335,0.217,170.9172917
2/19/2008,11.13,-0.83055,0.242,203.2704167
2/20/2008,3.21,0.00555,0.269,194.395
2/21/2008,7.89,0.46945,0.295,177.214375
2/22/2008,4.32,-3.9639,0.323,161.468125
2/23/2008,7.74,-5.44165,0.35,146.869375
2/24/2008,2.92,-6.8889,0.379,134.2716667
2/25/2008,1.37,-10.6917,0.407,122.5345833
2/26/2008,0.38,-12.675,0.437,105.9277083
2/27/2008,0.87,-14.35835,0.466,94.4775
2/28/2008,1.19,-13.12225,0.497,85.88895833
2/29/2008,0.96,-9.12225,0.527,80.16208333
3/1/2008,1.73,-5.9444,0.558,80.16208333
3/2/2008,1.99,-3.09445,0.59,77.30041667
3/3/2008,2.91,-3.14165,0.622,74.43520833
3/4/2008,1.71,-1.5611,0.655,77.30041667
3/5/2008,3.64,-6.3028,0.687,79.305
3/6/2008,1.55,-5.975,0.721,73.29125
3/7/2008,2.5,-1.825,0.754,71.28666667
3/8/2008,0.86,1.1611,0.789,70.71291667
3/9/2008,0.75,4.18335,0.823,70.71291667
3/10/2008,0.14,4.9889,0.858,73.578125
3/11/2008,1.62,2.59165,0.893,81.02270833
3/12/2008,2.12,1.85555,0.929,88.750625
3/13/2008,0.14,1.6389,0.965,92.75979167
3/14/2008,1.53,2.77775,1.001,93.90375
3/15/2008,1.54,0.67775,1.037,97.33916667
3/16/2008,2.82,-0.53335,1.074,97.05229167
3/17/2008,1.01,-0.3111,1.111,94.764375
3/18/2008,0.27,-0.00555,1.149,91.61583333
3/19/2008,0.66,2.7361,1.187,89.89458333
3/20/2008,0.25,1.325,1.225,90.75520833
3/21/2008,0.93,1.7389,1.263,90.18145833
3/22/2008,10.71,0.5389,1.301,91.32895833
3/23/2008,4,-3.8333,1.34,92.47291667
3/24/2008,3.96,-10.43335,1.379,87.60666667
3/25/2008,0.57,-8.5111,1.418,78.1575
3/26/2008,1.13,-3.7611,1.457,77.30041667
3/27/2008,1.66,-4.95275,1.497,76.43979167
3/28/2008,1.51,-4.575,1.536,75.00895833
3/29/2008,5.15,-4.7972,1.576,72.7175
3/30/2008,4.5,-1.56945,1.616,71.28666667
3/31/2008,3.89,0.25835,1.656,68.711875
4/1/2008,10.36,3.85555,1.697,75.29583333
4/2/2008,5.91,1.6,1.737,96.48208333
4/3/2008,1.53,0.075,1.778,92.18604167
4/4/2008,1.36,0.9639,1.818,87.89354167
4/5/2008,2.17,4.5389,1.859,87.60666667
4/6/2008,2.24,7.3694,1.899,93.04666667
4/7/2008,0.55,10.2722,1.94,112.2283333
4/8/2008,0,11.2972,1.981,157.4625
4/9/2008,0.84,9.75555,2.022,210.7114583
4/10/2008,40.31,3.7389,2.063,279.9970833
4/11/2008,9.78,2.6361,2.104,320.6483333
4/12/2008,8.67,0.8222,2.144,284.2895833
4/13/2008,3.72,1.06945,2.185,248.5045833
4/14/2008,1.61,2.4361,2.226,219.0166667
4/15/2008,0.32,6.6139,2.267,202.6966667
4/16/2008,6.53,5.2389,2.307,202.9835417
4/17/2008,3.04,2.2472,2.348,215.294375
4/18/2008,9.38,-1.2222,2.389,200.9789583
4/19/2008,5.14,1.3222,2.429,186.0897917
4/20/2008,6.22,-0.0139,2.469,177.214375
4/21/2008,0.76,1.0139,2.51,164.6202083
4/22/2008,2.44,1.975,2.55,155.4579167
4/23/2008,16.61,3.8778,2.59,172.635
4/24/2008,33.24,1.93055,2.63,273.12625
4/25/2008,9.24,1.96665,2.669,264.8210417
4/26/2008,5.11,1.6194,2.709,248.5045833
4/27/2008,5.85,-0.0972,2.748,225.31375
4/28/2008,2.62,1.3722,2.787,203.55375
4/29/2008,1.26,3.25555,2.826,190.9595833
4/30/2008,3.19,4.5,2.865,181.2235417
5/1/2008,7.79,1.86945,2.903,187.2372917
5/2/2008,1.21,-0.00275,2.942,174.3527083
5/3/2008,3.04,-0.68055,2.98,163.4727083
5/4/2008,0.89,0.15,3.017,153.1664583
5/5/2008,1.01,1.3222,3.055,144.2910417
5/6/2008,1.68,2.29445,3.092,139.7116667
5/7/2008,1.39,3.77775,3.129,138.2808333
5/8/2008,0,3.15555,3.165,137.4202083
5/9/2008,0.5,2.57775,3.201,137.1333333
5/10/2008,0.65,4.11945,3.237,139.4247917
5/11/2008,10.27,5.4333,3.273,144.0041667
5/12/2008,3.63,8.2361,3.308,186.6635417
5/13/2008,17.72,7.18055,3.343,269.4039583
5/14/2008,7.99,6.90835,3.377,380.7716667
5/15/2008,13.68,6.3278,3.411,423.714375
5/16/2008,10.74,6.4,3.445,469.5222917
5/17/2008,10.78,7.01665,3.478,480.9725
5/18/2008,10.33,5.3889,3.511,549.684375
5/19/2008,7.03,3.90835,3.544,495.2879167
5/20/2008,0.89,4.09445,3.576,423.714375
5/21/2008,2.5,5.675,3.607,369.3179167
5/22/2008,11.32,3.9611,3.638,360.729375
5/23/2008,4,2.95555,3.669,334.96375
5/24/2008,0.52,5.5361,3.699,303.47125
5/25/2008,0.84,8.03885,3.729,297.744375
5/26/2008,4.61,9.50555,3.758,326.3752083
5/27/2008,2.26,9.64165,3.787,389.3602083
5/28/2008,6.38,5.5861,3.815,423.714375
5/29/2008,3.86,4.14165,3.843,389.3602083
5/30/2008,1.59,3.53055,3.87,334.96375
5/31/2008,0.44,6.4139,3.897,300.6095833
6/1/2008,0.07,8.175,3.923,300.6095833
6/2/2008,0.13,12.48055,3.949,314.925
6/3/2008,0,13.7722,3.974,377.9064583
6/4/2008,0.17,12.02225,3.998,443.7566667
6/5/2008,0.06,8.95835,4.022,458.0720833
6/6/2008,0,11.4722,4.045,403.675625
6/7/2008,0.23,15.9139,4.068,403.675625
6/8/2008,0.26,16.3167,4.09,472.3839583
6/9/2008,0.57,13.1444,4.112,492.42625
6/10/2008,0,11.18055,4.133,435.168125
6/11/2008,0,10.4278,4.154,392.221875
6/12/2008,0.03,11.16665,4.173,346.4175
6/13/2008,0.31,14.1278,4.192,326.3752083
6/14/2008,0.6,14.1444,4.211,329.236875
6/15/2008,1.57,15.2528,4.229,332.1020833
6/16/2008,1.92,15.13335,4.246,340.690625
6/17/2008,3.16,9.54445,4.263,337.8254167
6/18/2008,1.49,3.9194,4.279,286.2941667
6/19/2008,0.4,6.08335,4.294,225.600625
6/20/2008,0.9,7.3972,4.309,194.6783333
6/21/2008,7.9,8.1167,4.323,175.7835417
6/22/2008,3.2,7.9639,4.337,186.3766667
6/23/2008,3.39,8.53885,4.349,182.94125
6/24/2008,6.03,8.5472,4.361,182.0841667
6/25/2008,1.63,9.91665,4.373,178.361875
6/26/2008,3.09,12.66665,4.383,170.9172917
6/27/2008,2.51,12.3,4.394,182.654375
6/28/2008,1.67,10.34725,4.403,188.668125
6/29/2008,0.29,11.66945,4.412,168.3425
6/30/2008,0.43,14.5111,4.42,162.041875
7/1/2008,0.17,17.00555,4.427,163.189375
7/2/2008,0,19.925,4.433,169.7733333
7/3/2008,0,19.8139,4.439,166.0510417
7/4/2008,0,16.6611,4.445,156.88875
7/5/2008,0.04,11.88335,4.449,142.003125
7/6/2008,0,11.1139,4.453,123.1047917
7/7/2008,0.13,14.1,4.456,107.6454167
7/8/2008,0.34,16.72775,4.459,98.77
7/9/2008,0.17,17.78055,4.46,95.05125
7/10/2008,0,15.3444,4.461,92.18604167
7/11/2008,0,14.77225,4.462,85.02833333
7/12/2008,0.27,16.29445,4.461,78.1575
7/13/2008,0,16.71945,4.46,73.004375
7/14/2008,0.13,18.55835,4.458,68.711875
7/15/2008,0,19.1917,4.456,65.27645833
7/16/2008,0.12,17.875,4.453,61.84104167
7/17/2008,0.13,16.90275,4.449,58.11875
7/18/2008,0,12.7861,4.444,54.68333333
7/19/2008,0,10.325,4.439,51.53125
7/20/2008,0,9.625,4.433,48.09583333
7/21/2008,0.34,12.425,4.426,45.23416667
7/22/2008,0.37,15.08335,4.419,42.659375
7/23/2008,0.05,17.2833,4.411,40.65479167
7/24/2008,0.02,18.5361,4.402,38.93708333
7/25/2008,0,18.68055,4.393,37.219375
7/26/2008,0,18.6111,4.383,35.50166667
7/27/2008,0.17,20.475,4.372,33.78395833
7/28/2008,0.34,21.20835,4.361,32.06625
7/29/2008,2.39,18.13335,4.349,30.91875
7/30/2008,2.95,16.5,4.336,30.91875
7/31/2008,0.16,17.17775,4.322,31.4925
8/1/2008,1.89,17.3139,4.308,29.20104167
8/2/2008,2.74,13.36945,4.294,27.48333333
8/3/2008,1.34,9.25,4.278,27.741875
8/4/2008,1.32,7.14165,4.262,27.25666667
8/5/2008,2.66,6.87225,4.245,26.73958333
8/6/2008,1.46,9.38335,4.228,27.571875
8/7/2008,0.5,13.65555,4.21,25.73729167
8/8/2008,0.11,17.3139,4.191,23.789375
8/9/2008,0,17.61385,4.172,22.35854167
8/10/2008,0.08,19.48055,4.152,21.35625
8/11/2008,0.07,20.375,4.132,20.55583333
8/12/2008,0.17,17.54165,4.111,19.86875
8/13/2008,0.1,15.71945,4.089,19.01166667
8/14/2008,0.4,16.9528,4.067,19.09666667
8/15/2008,0.62,17.73055,4.044,19.04
8/16/2008,0.01,18.05,4.021,18.52291667
8/17/2008,0.26,14.6,3.997,17.57729167
8/18/2008,1.44,10.16945,3.972,16.80520833
8/19/2008,0.08,11.43335,3.947,16.51833333
8/20/2008,0,11.7417,3.922,16.118125
8/21/2008,0,11.4472,3.895,15.83125
8/22/2008,0.1,13.3667,3.869,15.289375
8/23/2008,0.52,16.675,3.841,14.82895833
8/24/2008,0.02,18.01385,3.814,14.28708333
8/25/2008,0.02,18.35555,3.785,13.82666667
8/26/2008,0.03,17.82775,3.757,13.42645833
8/27/2008,14.97,16.4472,3.727,13.398125
8/28/2008,1.5,13.64165,3.698,15.34604167
8/29/2008,0.47,15.08335,3.667,17.520625
8/30/2008,0.3,17.48885,3.637,16.51833333
8/31/2008,0.15,12.93335,3.606,14.45708333
9/1/2008,0,10.12225,3.574,13.51145833
9/2/2008,0,10.1389,3.542,13.08291667
9/3/2008,0.4,13.3611,3.509,12.824375
9/4/2008,1.18,10.9139,3.476,13.02625
9/5/2008,12.86,5.77775,3.443,15.85958333
9/6/2008,1.75,7.0722,3.409,17.14875
9/7/2008,0.09,10.18335,3.375,15.97645833
9/8/2008,0.29,11.06945,3.341,14.19854167
9/9/2008,0.33,13.18885,3.306,13.13958333
9/10/2008,0.16,16.0111,3.271,12.654375
9/11/2008,0.37,17.15835,3.235,12.31083333
9/12/2008,1.84,17.14165,3.199,12.080625
9/13/2008,1.83,14.8167,3.163,11.96729167
9/14/2008,4.62,8.9972,3.127,12.96958333
9/15/2008,10.11,6.2917,3.09,15.374375
9/16/2008,3.57,4.45,3.053,18.23604167
9/17/2008,2.68,4.48335,3.015,17.75083333
9/18/2008,4.6,4.05,2.977,16.66354167
9/19/2008,8.06,3.79445,2.939,18.15104167
9/20/2008,1.9,4.85555,2.901,22.04333333
9/21/2008,0.38,5.01945,2.863,19.496875
9/22/2008,3.94,1.79445,2.824,17.83583333
9/23/2008,0.92,2.58335,2.785,17.86416667
9/24/2008,0,2.975,2.746,16.32
9/25/2008,0,3.25,2.707,15.31770833
9/26/2008,0.39,4.1528,2.667,14.54208333
9/27/2008,0.65,7.31945,2.627,13.94354167
9/28/2008,0.23,11.31665,2.588,13.6
9/29/2008,0.07,11.925,2.548,13.19979167
9/30/2008,0,11.49445,2.507,12.824375
10/1/2008,0,8.6389,2.467,12.4525
10/2/2008,0,9.2028,2.427,12.10895833
10/3/2008,0,10.71385,2.386,11.910625
10/4/2008,0.27,11.80555,2.346,11.76541667
10/5/2008,0.95,8.9972,2.305,11.70875
10/6/2008,0,8.15835,2.264,11.70875
10/7/2008,0.03,9.63885,2.224,11.48208333
10/8/2008,0.02,11,2.183,11.28020833
10/9/2008,0,12.43055,2.142,11.13854167
10/10/2008,0,11.74445,2.101,10.90833333
10/11/2008,0,9.6,2.06,10.795
10/12/2008,0.18,8.2889,2.02,10.678125
10/13/2008,11.71,6.35555,1.979,11.336875
10/14/2008,6.11,3.3889,1.938,17.23375
10/15/2008,12.53,1.85,1.897,18.63625
10/16/2008,3.88,-2.18055,1.856,18.29270833
10/17/2008,1.72,-2.7389,1.816,15.948125
10/18/2008,12.94,0.5611,1.775,15.51604167
10/19/2008,7.16,-1.96665,1.735,19.35520833
10/20/2008,1.17,-4.5778,1.694,17.520625
10/21/2008,2.38,-4.5111,1.654,14.85729167
10/22/2008,15.49,-0.825,1.614,14.94583333
10/23/2008,2.41,-0.2417,1.574,18.009375
10/24/2008,16.3,0.7861,1.534,22.56041667
10/25/2008,8.26,-1.33055,1.495,25.13520833
10/26/2008,0.51,-1.93335,1.455,19.666875
10/27/2008,0.27,-1.77775,1.416,16.946875
10/28/2008,1.67,1.5889,1.377,15.544375
10/29/2008,3.95,0.2194,1.338,17.09208333
10/30/2008,0.92,-2.1167,1.299,19.32333333
10/31/2008,0.23,-2.9278,1.261,17.86416667
11/1/2008,0.1,-1.5833,1.222,14.9175
11/2/2008,0.51,1.01385,1.184,14.056875
11/3/2008,0.25,0.46115,1.147,14.00020833
11/4/2008,4.49,-2.6028,1.109,14.97416667
11/5/2008,2.57,-3.90835,1.072,15.948125
11/6/2008,15.01,-3.6778,1.035,14.97416667
11/7/2008,4.68,-2.72775,0.999,15.57270833
11/8/2008,2.5,0.71665,0.963,15.14416667
11/9/2008,0.33,2.125,0.927,15.85958333
11/10/2008,0,2.90555,0.891,15.544375
11/11/2008,0.18,2.5417,0.856,15.03083333
11/12/2008,0.17,2.24725,0.821,15.26104167
11/13/2008,3.96,-0.25275,0.787,16.06145833
11/14/2008,5.23,-1.95555,0.753,18.63625
11/15/2008,4.12,-3.66665,0.719,18.52291667
11/16/2008,1.93,-4.84445,0.686,16.89020833
11/17/2008,7.59,-3.5667,0.653,15.71791667
11/18/2008,40.36,-2.8139,0.62,16.72020833
11/19/2008,39.07,-0.9361,0.588,19.35520833
11/20/2008,1.58,-5.41945,0.557,30.06166667
11/21/2008,3.67,-5.00555,0.526,28.91416667
11/22/2008,4.67,-3.5472,0.495,29.20104167
11/23/2008,0.26,-6.2028,0.465,29.20104167
11/24/2008,12.06,-5.10555,0.435,24.41979167
11/25/2008,6.73,-3.7778,0.406,23.704375
11/26/2008,0.72,-4.39165,0.377,24.22145833
11/27/2008,14.29,-3.9111,0.349,22.301875
11/28/2008,18.91,-2.45835,0.321,30.06166667
11/29/2008,1.56,-5.0639,0.294,29.20104167
11/30/2008,4.79,-5.0028,0.267,24.41979167
12/1/2008,22.91,-3.6139,0.241,23.90625
12/2/2008,5.99,-5.5417,0.215,22.70208333
12/3/2008,6.4,-6.5583,0.19,21.473125
12/4/2008,12.47,-8.58615,0.166,19.81208333
12/5/2008,13.82,-4.7944,0.142,19.125
12/6/2008,9.87,-3.9,0.118,20.155625
12/7/2008,9.81,-4.41115,0.096,19.92541667
12/8/2008,21.57,-0.85555,0.073,21.61479167
12/9/2008,20.1,-0.74725,0.052,32.34958333
12/10/2008,10.91,-0.85,0.031,35.21479167
12/11/2008,5.08,-2.9111,0.01,39.22395833
12/12/2008,6.76,-4.0111,0,35.50166667
12/13/2008,12.63,-4.81665,0,31.4925
12/14/2008,2.62,-5.6528,0,28.63083333
12/15/2008,4.51,-6.65555,0,26.56958333
12/16/2008,1.95,-8.65555,0,25.73729167
12/17/2008,0.29,-12.58615,0,22.93229167
12/18/2008,1.22,-11.29165,0,17.8925
12/19/2008,2.4,-8.15,0,19.581875
12/20/2008,17.29,-5.15835,0,23.045625
12/21/2008,2.29,-5.9389,0,23.99125
12/22/2008,0.78,-7.3694,0,22.24520833
12/23/2008,12.6,-7.57225,0,21.01270833
12/24/2008,26.9,-6.3778,0,20.55583333
12/25/2008,19.02,-8.925,0,18.60791667
12/26/2008,29.07,-10.15,0,17.17708333
12/27/2008,19.15,-5.85555,0,17.17708333
12/28/2008,10.24,-7.325,0,18.60791667
12/29/2008,26.5,-3.27775,0,20.04229167
12/30/2008,19.86,0.31945,0,29.48791667
12/31/2008,27.97,1.5389,0,57.258125
1/1/2009,23.12,1.98055,0,114.51625
1/2/2009,11.97,0.2611,0,128.2614583
1/3/2009,12.19,-2.60835,0,115.66375
1/4/2009,1.92,-5.7389,0,93.90375
1/5/2009,0.54,-7.94725,0,77.01354167
1/6/2009,6.5,-8.21945,0,66.13354167
1/7/2009,13.9,-4.15835,0,60.98041667
1/8/2009,3.51,-1.8639,0,55.82729167
1/9/2009,8.31,-1.36115,0,51.818125
1/10/2009,8.76,-1.125,0,52.391875
1/11/2009,2.87,-8.6611,0,53.24895833
1/12/2009,0.53,-15.5333,0,42.085625
1/13/2009,0.39,-14.25,0,31.4925
1/14/2009,0.09,-10.98055,0,34.35416667
1/15/2009,0.65,-10.45,0,34.35416667
1/16/2009,1.85,-10.175,0,34.35416667
1/17/2009,12.2,-6.39725,0,37.219375
1/18/2009,10.04,-0.9778,0,51.53125
1/19/2009,1.76,0.15835,0,54.39645833
1/20/2009,3.01,-1.6139,0,46.951875
1/21/2009,3.77,-3.04445,0,44.37708333
1/22/2009,6.33,-4.37225,0,42.659375
1/23/2009,9.6,-5.7,0,40.65479167
1/24/2009,9.15,-6.4,0,39.50729167
1/25/2009,5.1,-8.575,0,37.50625
1/26/2009,1.05,-10.15,0,36.35875
1/27/2009,3.41,-10.0278,0,32.92333333
1/28/2009,7.2,-5.125,0,32.92333333
1/29/2009,3.9,-2.2528,0,35.785
1/30/2009,20.89,0.23335,0,37.219375
1/31/2009,22.33,-0.04725,0,59.83645833
2/1/2009,12.2,-1.6611,0,75.00895833
2/2/2009,3.55,-3.5611,0,74.43520833
2/3/2009,1.46,-5.1611,0,64.70270833
2/4/2009,0.02,-8.2028,0,56.11416667
2/5/2009,0.23,-9.0556,0,46.665
2/6/2009,0.07,-8.94725,0,42.94270833
2/7/2009,0.16,-8.6889,0,40.36791667
2/8/2009,0.09,-8.29165,0,37.219375
2/9/2009,0,-6.4556,0.012,37.219375
2/10/2009,0.84,-6.825,0.032,37.219375
2/11/2009,10.31,-3.7222,0.053,38.07645833
2/12/2009,10.1,-3.44445,0.075,40.36791667
2/13/2009,5.03,-3.25835,0.097,37.78958333
2/14/2009,18.7,-1.50555,0.12,39.79416667
2/15/2009,6.15,1.19165,0.143,56.97125
2/16/2009,3,1.45555,0.167,57.831875
2/17/2009,5.56,-0.23055,0.192,58.405625
2/18/2009,5.43,-0.95835,0.217,61.26729167
2/19/2009,19.41,-1.9806,0.242,65.84666667
2/20/2009,5.81,-3.5278,0.269,66.70729167
2/21/2009,1.08,-3.95,0.295,59.83645833
2/22/2009,1.29,-3.8611,0.323,54.10958333
2/23/2009,0.57,-4.2778,0.35,49.53020833
2/24/2009,2.14,-3.5639,0.379,45.23416667
2/25/2009,2.53,-4.10835,0.407,43.51645833
2/26/2009,11.08,-3.02225,0.437,42.94270833
2/27/2009,1.51,-5.00275,0.466,43.51645833
2/28/2009,0.96,-6.1194,0.497,40.36791667
3/1/2009,13.74,-4.7528,0.527,38.65020833
3/2/2009,14.58,-2.85275,0.558,40.08104167
3/3/2009,4.61,-4.46665,0.59,38.65020833
3/4/2009,4.13,-5.91945,0.622,36.645625
3/5/2009,4.29,-3.03885,0.655,34.92791667
3/6/2009,3.56,-2.2333,0.687,34.35416667
3/7/2009,12.14,-1.5028,0.721,36.35875
3/8/2009,2.58,-4.00275,0.754,38.07645833
3/9/2009,23.04,-3.5889,0.789,37.219375
3/10/2009,27.32,-2.00555,0.823,52.105
3/11/2009,9.93,-0.22225,0.858,55.25354167
3/12/2009,6.87,-3.35275,0.893,54.39645833
3/13/2009,7.05,-6.68055,0.929,49.81354167
3/14/2009,4.14,-7.64725,0.965,45.23416667
3/15/2009,12.39,-7.31945,1.001,41.79875
3/16/2009,6.03,0.0167,1.037,40.65479167
3/17/2009,6.66,0.5,1.074,51.24791667
3/18/2009,2.07,3.27225,1.111,55.54041667
3/19/2009,2.27,5.95,1.149,68.138125
3/20/2009,6.89,2.38055,1.187,111.9414583
3/21/2009,1.15,1.2528,1.225,136.85
3/22/2009,0.83,1.9222,1.263,128.2614583
3/23/2009,2.31,-0.025,1.301,118.8122917
3/24/2009,0.46,-0.83055,1.34,110.7975
3/25/2009,1.72,3.83885,1.379,107.9322917
3/26/2009,12.36,5.16945,1.418,123.1047917
3/27/2009,6.53,-0.5389,1.457,165.4772917
3/28/2009,7.5,-2.10835,1.497,151.161875
3/29/2009,2.73,-0.52225,1.536,130.549375
3/30/2009,3.16,2.36385,1.576,117.9516667
3/31/2009,4.94,-0.925,1.616,116.5208333
4/1/2009,2.07,-3.19445,1.656,107.6454167
4/2/2009,2.62,-1.53335,1.697,97.33916667
4/3/2009,4.65,-1.5889,1.737,93.04666667
4/4/2009,1.87,-4.60835,1.778,88.176875
4/5/2009,0.74,-4.30835,1.818,80.73583333
4/6/2009,2.18,-3.0889,1.859,76.15291667
4/7/2009,0.48,-0.34725,1.899,74.72208333
4/8/2009,3.22,-0.65,1.94,75.29583333
4/9/2009,1.14,-0.66665,1.981,75.58270833
4/10/2009,1.23,-4.81385,2.022,77.30041667
4/11/2009,1.53,-5.0361,2.063,72.7175
4/12/2009,2.01,-1.7861,2.104,73.004375
4/13/2009,5.56,0.625,2.144,77.30041667
4/14/2009,9.66,0.5222,2.185,85.02833333
4/15/2009,4.76,3.9111,2.226,92.47291667
4/16/2009,3.07,6.8528,2.267,113.9460417
4/17/2009,2.55,4.99445,2.307,146.869375
4/18/2009,8.75,2.76945,2.348,169.7733333
4/19/2009,11.94,4.58335,2.389,202.6966667
4/20/2009,17.73,3.12775,2.429,289.1558333
4/21/2009,0.66,2.73885,2.469,314.925
4/22/2009,1.28,3.48615,2.51,269.6872917
4/23/2009,30.13,1.22225,2.55,251.94
4/24/2009,4.9,2.0389,2.59,243.0645833
4/25/2009,2.89,4.54165,2.63,226.7445833
4/26/2009,3.66,7.24165,2.669,233.3285417
4/27/2009,10.96,4.3833,2.709,292.0210417
4/28/2009,3.57,2.49165,2.748,309.198125
4/29/2009,10.3,3.0028,2.787,281.7147917
4/30/2009,9.66,1.81945,2.826,265.3947917
5/1/2009,4.29,0.48055,2.865,244.7822917
5/2/2009,1.87,1.7833,2.903,219.3
5/3/2009,1.11,6.08885,2.942,213.86
5/4/2009,3.71,4.775,2.98,238.4816667
5/5/2009,0.92,6.61945,3.017,254.8016667
5/6/2009,11.14,4.24445,3.055,297.744375
5/7/2009,2.73,3.81945,3.092,314.925
5/8/2009,1.47,6,3.129,306.3329167
5/9/2009,0.2,10.07225,3.165,326.3752083
5/10/2009,0.1,10.4639,3.201,389.3602083
5/11/2009,0.06,10.43885,3.237,469.5222917
5/12/2009,0.04,11.01665,3.273,526.7804167
5/13/2009,0,12.3611,3.308,601.2191667
5/14/2009,0.02,12.51945,3.343,678.5160417
5/15/2009,0.1,13.4667,3.377,721.4622917
5/16/2009,0.68,13.3028,3.411,798.7591667
5/17/2009,0.27,9.81945,3.445,835.9785417
5/18/2009,0.03,6.975,3.478,781.5820833
5/19/2009,0,8.725,3.511,644.161875
5/20/2009,0.14,9.7611,3.544,601.2191667
5/21/2009,0.07,7.9306,3.576,595.4922917
5/22/2009,0.83,8.86945,3.607,552.5460417
5/23/2009,1.99,9.8861,3.638,526.7804167
5/24/2009,21.28,4.0667,3.669,552.5460417
5/25/2009,12.59,3.9778,3.699,532.5072917
5/26/2009,4.19,6.93335,3.729,483.8377083
5/27/2009,0.44,8.7139,3.758,469.5222917
5/28/2009,2.79,10.24445,3.787,486.699375
5/29/2009,4.48,10.4111,3.815,515.3302083
5/30/2009,0.75,11.84725,3.843,549.684375
5/31/2009,4.76,12.49445,3.87,615.5310417
6/1/2009,1.17,10.075,3.897,698.5583333
6/2/2009,0.53,10.43055,3.923,615.5310417
6/3/2009,1.53,11.1972,3.949,561.138125
6/4/2009,8.89,9.4972,3.974,549.684375
6/5/2009,7.45,8.275,3.998,584.0385417
6/6/2009,1.44,7.6694,4.022,521.0535417
6/7/2009,1.49,10.51665,4.045,452.3452083
6/8/2009,0.13,11.2833,4.068,452.3452083
6/9/2009,0.12,12.2278,4.09,452.3452083
6/10/2009,2.82,12.91665,4.112,466.660625
6/11/2009,12.13,9.7861,4.133,512.465
6/12/2009,9.05,9.825,4.154,472.3839583
6/13/2009,2.53,10.59445,4.173,446.6183333
6/14/2009,2.1,12.8444,4.192,432.3029167
6/15/2009,0.33,14.27775,4.211,446.6183333
6/16/2009,0.33,12.075,4.229,432.3029167
6/17/2009,7.13,13.4778,4.246,389.3602083
6/18/2009,0.22,11.17775,4.263,403.675625
6/19/2009,0.43,9.24165,4.279,352.1408333
6/20/2009,0.16,8.3778,4.294,300.6095833
6/21/2009,1.35,9.44725,4.309,264.5341667
6/22/2009,0.28,8.2361,4.323,249.9354167
6/23/2009,3.38,5.8861,4.337,230.75375
6/24/2009,2.45,7.6583,4.349,214.146875
6/25/2009,1.09,10.9,4.361,200.4052083
6/26/2009,0.6,12.41665,4.373,200.4052083
6/27/2009,0.11,11.89165,4.383,200.4052083
6/28/2009,2.19,13.23055,4.394,200.4052083
6/29/2009,6.88,10.5222,4.403,200.4052083
6/30/2009,20.48,8.70555,4.412,200.4052083
7/1/2009,17.24,7.025,4.42,271.1216667
7/2/2009,2.88,8.5472,4.427,222.7354167
7/3/2009,1.01,11.13335,4.433,186.9504167
7/4/2009,0.43,14.43055,4.439,172.635
7/5/2009,0.54,16.75275,4.445,167.195
7/6/2009,0.1,14.27225,4.449,164.6202083
7/7/2009,0.12,13.2389,4.453,153.4533333
7/8/2009,0.01,15.1639,4.456,141.1425
7/9/2009,24.92,12.4472,4.459,146.00875
